suite,scenario,time_s,time_min,temperature_K,ambient_K,sun_fraction,solar_W_m2,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
radiation,sun,540.0,9.0,300.1783479594946,270.0,1.0,1000.0,0.0,0.0,-202.77228725984386,212.5,9.727712740156136,0.0,9.727712740156136,0.0,0.0,-109.13203927592663,114.75,5.617960724073334,0.0,5.617960724073334
radiation,sun,545.0,9.083333,300.1798901237752,270.0,1.0,1000.0,0.0,0.0,-202.78436503218285,212.5,9.715634967817152,0.0,9.715634967817152,0.0,0.0,-110.14596110108754,115.8125,5.666538898912419,0.0,5.666538898912419
radiation,sun,550.0,9.166667,300.1814303732998,270.0,1.0,1000.0,0.0,0.0,-202.79642799498706,212.5,9.703572005012944,0.0,9.703572005012944,0.0,0.0,-111.15994324106248,116.875,5.715056758937484,0.0,5.715056758937484
radiation,sun,555.0,9.25,300.18296871041633,270.0,1.0,1000.0,0.0,0.0,-202.8084761659538,212.5,9.691523834046194,0.0,9.691523834046194,0.0,0.0,-112.17398562189224,117.9375,5.763514378107715,0.0,5.763514378107715
radiation,sun,560.0,9.333333,300.18450513746984,270.0,1.0,1000.0,0.0,0.0,-202.82050956275913,212.5,9.679490437240872,0.0,9.679490437240872,0.0,0.0,-113.18808816970602,119.0,5.811911830293919,0.0,5.811911830293919
radiation,sun,565.0,9.416667,300.1860396568027,270.0,1.0,1000.0,0.0,0.0,-202.83252820305947,212.5,9.667471796940532,0.0,9.667471796940532,0.0,0.0,-114.20225081072132,120.0625,5.860249189278622,0.0,5.860249189278622
radiation,sun,570.0,9.5,300.18757227075434,270.0,1.0,1000.0,0.0,0.0,-202.8445321044917,212.5,9.655467895508309,0.0,9.655467895508309,0.0,0.0,-115.21647347124377,121.125,5.9085265287561635,0.0,5.9085265287561635
radiation,sun,575.0,9.583333,300.18910298166156,270.0,1.0,1000.0,0.0,0.0,-202.85652128467257,212.5,9.643478715327433,0.0,9.643478715327433,0.0,0.0,-116.23075607766715,122.1875,5.9567439223328,0.0,5.9567439223328
radiation,sun,580.0,9.666667,300.1906317918582,270.0,1.0,1000.0,0.0,0.0,-202.86849576119894,212.5,9.631504238801057,0.0,9.631504238801057,0.0,0.0,-117.24509855647314,123.25,6.004901443526806,0.0,6.004901443526806
radiation,sun,585.0,9.75,300.19215870367543,270.0,1.0,1000.0,0.0,0.0,-202.88045555164732,212.5,9.619544448352684,0.0,9.619544448352684,0.0,0.0,-118.25950083423137,124.3125,6.0529991657685684,0.0,6.0529991657685684
radiation,sun,590.0,9.833333,300.19368371944154,270.0,1.0,1000.0,0.0,0.0,-202.8924006735749,212.5,9.607599326425088,0.0,9.607599326425088,0.0,0.0,-119.27396283759926,125.375,6.101037162400694,0.0,6.101037162400694
radiation,sun,595.0,9.916667,300.1952068414821,270.0,1.0,1000.0,0.0,0.0,-202.90433114451866,212.5,9.595668855481335,0.0,9.595668855481335,0.0,0.0,-120.28848449332186,126.4375,6.149015506678101,0.0,6.149015506678101
radiation,sun,600.0,10.0,300.19672807211987,270.0,1.0,1000.0,0.0,0.0,-202.916246981996,212.5,9.58375301800399,0.0,9.58375301800399,0.0,0.0,-121.30306572823184,127.5,6.1969342717681215,0.0,6.1969342717681215
radiation,sun,605.0,10.083333,300.1982474136749,270.0,1.0,1000.0,0.0,0.0,-202.92814820350415,212.5,9.57185179649585,0.0,9.57185179649585,0.0,0.0,-122.31770646924936,128.5625,6.2447935307506,0.0,6.2447935307506
radiation,sun,610.0,10.166667,300.19976486846434,270.0,1.0,1000.0,0.0,0.0,-202.94003482652138,212.5,9.559965173478616,0.0,9.559965173478616,0.0,0.0,-123.33240664338197,129.625,6.292593356617994,0.0,6.292593356617994
radiation,sun,615.0,10.25,300.20128043880266,270.0,1.0,1000.0,0.0,0.0,-202.95190686850503,212.5,9.548093131494966,0.0,9.548093131494966,0.0,0.0,-124.34716617772449,130.6875,6.340333822275468,0.0,6.340333822275468
radiation,sun,620.0,10.333333,300.20279412700154,270.0,1.0,1000.0,0.0,0.0,-202.9637643468932,212.5,9.536235653106786,0.0,9.536235653106786,0.0,0.0,-125.36198499945895,131.75,6.388015000541002,0.0,6.388015000541002
radiation,sun,625.0,10.416667,300.2043059353699,270.0,1.0,1000.0,0.0,0.0,-202.9756072791045,212.5,9.524392720895491,0.0,9.524392720895491,0.0,0.0,-126.37686303585447,132.8125,6.43563696414548,0.0,6.43563696414548
radiation,sun,630.0,10.5,300.205815866214,270.0,1.0,1000.0,0.0,0.0,-202.9874356825376,212.5,9.512564317462392,0.0,9.512564317462392,0.0,0.0,-127.39180021426716,133.875,6.483199785732792,0.0,6.483199785732792
radiation,sun,635.0,10.583333,300.2073239218371,270.0,1.0,1000.0,0.0,0.0,-202.99924957457193,212.5,9.500750425428066,0.0,9.500750425428066,0.0,0.0,-128.40679646214002,134.9375,6.5307035378599325,0.0,6.5307035378599325
radiation,sun,640.0,10.666667,300.20883010453986,270.0,1.0,1000.0,0.0,0.0,-203.01104897256627,212.5,9.488951027433728,0.0,9.488951027433728,0.0,0.0,-129.42185170700284,136.0,6.578148292997101,0.0,6.578148292997101
radiation,sun,645.0,10.75,300.2103344166202,270.0,1.0,1000.0,0.0,0.0,-203.02283389386025,212.5,9.477166106139748,0.0,9.477166106139748,0.0,0.0,-130.43696587647216,137.0625,6.6255341235278,0.0,6.6255341235278
radiation,sun,650.0,10.833333,300.21183686037324,270.0,1.0,1000.0,0.0,0.0,-203.0346043557739,212.5,9.465395644226106,0.0,9.465395644226106,0.0,0.0,-131.45213889825104,138.125,6.67286110174893,0.0,6.67286110174893
radiation,sun,655.0,10.916667,300.2133374380914,270.0,1.0,1000.0,0.0,0.0,-203.04636037560772,212.5,9.453639624392281,0.0,9.453639624392281,0.0,0.0,-132.46737070012907,139.1875,6.720129299870892,0.0,6.720129299870892
radiation,sun,660.0,11.0,300.2148361520643,270.0,1.0,1000.0,0.0,0.0,-203.0581019706424,212.5,9.441898029357588,0.0,9.441898029357588,0.0,0.0,-133.4826612099823,140.25,6.767338790017679,0.0,6.767338790017679
radiation,sun,665.0,11.083333,300.2163330045789,270.0,1.0,1000.0,0.0,0.0,-203.06982915813919,212.5,9.430170841860814,0.0,9.430170841860814,0.0,0.0,-134.498010355773,141.3125,6.814489644226984,0.0,6.814489644226984
radiation,sun,670.0,11.166667,300.21782799791936,270.0,1.0,1000.0,0.0,0.0,-203.0815419553399,212.5,9.418458044660099,0.0,9.418458044660099,0.0,0.0,-135.5134180655497,142.375,6.861581934450284,0.0,6.861581934450284
radiation,sun,675.0,11.25,300.2193211343671,270.0,1.0,1000.0,0.0,0.0,-203.09324037946615,212.5,9.406759620533848,0.0,9.406759620533848,0.0,0.0,-136.528884267447,143.4375,6.908615732552954,0.0,6.908615732552954
radiation,sun,680.0,11.333333,300.2208124162008,270.0,1.0,1000.0,0.0,0.0,-203.10492444772086,212.5,9.395075552279138,0.0,9.395075552279138,0.0,0.0,-137.5444088896856,144.5,6.95559111031435,0.0,6.95559111031435
radiation,sun,685.0,11.416667,300.22230184569645,270.0,1.0,1000.0,0.0,0.0,-203.11659417728683,212.5,9.383405822713172,0.0,9.383405822713172,0.0,0.0,-138.55999186057204,145.5625,7.002508139427916,0.0,7.002508139427916
radiation,sun,690.0,11.5,300.22378942512734,270.0,1.0,1000.0,0.0,0.0,-203.12824958532778,212.5,9.37175041467222,0.0,9.37175041467222,0.0,0.0,-139.57563310849866,146.625,7.049366891501276,0.0,7.049366891501276
radiation,sun,695.0,11.583333,300.225275156764,270.0,1.0,1000.0,0.0,0.0,-203.13989068898763,212.5,9.360109311012366,0.0,9.360109311012366,0.0,0.0,-140.59133256194363,147.6875,7.096167438056338,0.0,7.096167438056338
radiation,sun,700.0,11.666667,300.2267590428742,270.0,1.0,1000.0,0.0,0.0,-203.15151750539113,212.5,9.348482494608874,0.0,9.348482494608874,0.0,0.0,-141.60709014947057,148.75,7.142909850529382,0.0,7.142909850529382
radiation,sun,705.0,11.75,300.22824108572314,270.0,1.0,1000.0,0.0,0.0,-203.16313005164346,212.5,9.336869948356536,0.0,9.336869948356536,0.0,0.0,-142.62290579972878,149.8125,7.1895942002711655,0.0,7.1895942002711655
radiation,sun,710.0,11.833333,300.22972128757317,270.0,1.0,1000.0,0.0,0.0,-203.17472834483058,212.5,9.325271655169416,0.0,9.325271655169416,0.0,0.0,-143.63877944145293,150.875,7.2362205585470125,0.0,7.2362205585470125
radiation,sun,715.0,11.916667,300.23119965068395,270.0,1.0,1000.0,0.0,0.0,-203.18631240201898,212.5,9.313687597981016,0.0,9.313687597981016,0.0,0.0,-144.654711003463,151.9375,7.282788996536918,0.0,7.282788996536918
radiation,sun,720.0,12.0,300.2326761773125,270.0,1.0,1000.0,0.0,0.0,-203.19788224025552,212.5,9.302117759744476,0.0,9.302117759744476,0.0,0.0,-145.67070041466428,153.0,7.329299585335639,0.0,7.329299585335639
radiation,sun,725.0,12.083333,300.23415086971306,270.0,1.0,1000.0,0.0,0.0,-203.2094378765682,212.5,9.290562123431812,0.0,9.290562123431812,0.0,0.0,-146.68674760404713,154.0625,7.375752395952799,0.0,7.375752395952799
radiation,sun,730.0,12.166667,300.2356237301372,270.0,1.0,1000.0,0.0,0.0,-203.2209793279651,212.5,9.279020672034903,0.0,9.279020672034903,0.0,0.0,-147.70285250068696,155.125,7.422147499312973,0.0,7.422147499312973
radiation,sun,735.0,12.25,300.2370947608338,270.0,1.0,1000.0,0.0,0.0,-203.23250661143533,212.5,9.267493388564674,0.0,9.267493388564674,0.0,0.0,-148.71901503374414,156.1875,7.468484966255796,0.0,7.468484966255796
radiation,sun,740.0,12.333333,300.2385639640491,270.0,1.0,1000.0,0.0,0.0,-203.2440197439487,212.5,9.255980256051288,0.0,9.255980256051288,0.0,0.0,-149.73523513246388,157.25,7.514764867536052,0.0,7.514764867536052
radiation,sun,745.0,12.416667,300.2400313420265,270.0,1.0,1000.0,0.0,0.0,-203.25551874245568,212.5,9.244481257544322,0.0,9.244481257544322,0.0,0.0,-150.75151272617614,158.3125,7.560987273823773,0.0,7.560987273823773
radiation,sun,750.0,12.5,300.2414968970068,270.0,1.0,1000.0,0.0,0.0,-203.2670036238875,212.5,9.23299637611251,0.0,9.23299637611251,0.0,0.0,-151.76784774429558,159.375,7.607152255704336,0.0,7.607152255704336
radiation,sun,755.0,12.583333,300.24296063122824,270.0,1.0,1000.0,0.0,0.0,-203.27847440515572,212.5,9.22152559484428,0.0,9.22152559484428,0.0,0.0,-152.78424011632137,160.4375,7.653259883678557,0.0,7.653259883678557
radiation,sun,760.0,12.666667,300.24442254692616,270.0,1.0,1000.0,0.0,0.0,-203.28993110315403,212.5,9.210068896845968,0.0,9.210068896845968,0.0,0.0,-153.80068977183714,161.5,7.699310228162787,0.0,7.699310228162787
radiation,sun,765.0,12.75,300.2458826463333,270.0,1.0,1000.0,0.0,0.0,-203.30137373475534,212.5,9.198626265244656,0.0,9.198626265244656,0.0,0.0,-154.81719664051093,162.5625,7.74530335948901,0.0,7.74530335948901
radiation,sun,770.0,12.833333,300.24734093167984,270.0,1.0,1000.0,0.0,0.0,-203.312802316814,212.5,9.187197683186014,0.0,9.187197683186014,0.0,0.0,-155.83376065209498,163.625,7.79123934790494,0.0,7.79123934790494
radiation,sun,775.0,12.916667,300.24879740519316,270.0,1.0,1000.0,0.0,0.0,-203.32421686616567,212.5,9.17578313383433,0.0,9.17578313383433,0.0,0.0,-156.85038173642582,164.6875,7.837118263574112,0.0,7.837118263574112
radiation,sun,780.0,13.0,300.250252069098,270.0,1.0,1000.0,0.0,0.0,-203.33561739962647,212.5,9.164382600373528,0.0,9.164382600373528,0.0,0.0,-157.86705982342397,165.75,7.88294017657598,0.0,7.88294017657598
radiation,sun,785.0,13.083333,300.2517049256164,270.0,1.0,1000.0,0.0,0.0,-203.34700393399334,212.5,9.152996066006665,0.0,9.152996066006665,0.0,0.0,-158.88379484309394,166.8125,7.928705156906014,0.0,7.928705156906014
radiation,sun,790.0,13.166667,300.25315597696783,270.0,1.0,1000.0,0.0,0.0,-203.35837648604397,212.5,9.141623513956034,0.0,9.141623513956034,0.0,0.0,-159.90058672552416,167.875,7.974413274475794,0.0,7.974413274475794
radiation,sun,795.0,13.25,300.254605225369,270.0,1.0,1000.0,0.0,0.0,-203.36973507253714,212.5,9.13026492746286,0.0,9.13026492746286,0.0,0.0,-160.91743540088683,168.9375,8.020064599113109,0.0,8.020064599113109
radiation,sun,800.0,13.333333,300.25605267303405,270.0,1.0,1000.0,0.0,0.0,-203.38107971021276,212.5,9.11892028978724,0.0,9.11892028978724,0.0,0.0,-161.9343407994379,170.0,8.065659200562045,0.0,8.065659200562045
radiation,sun,805.0,13.416667,300.2574983221744,270.0,1.0,1000.0,0.0,0.0,-203.39241041579155,212.5,9.107589584208455,0.0,9.107589584208455,0.0,0.0,-162.95130285151683,171.0625,8.111197148483088,0.0,8.111197148483088
radiation,sun,810.0,13.5,300.2589421749988,270.0,1.0,1000.0,0.0,0.0,-203.4037272059752,212.5,9.096272794024799,0.0,9.096272794024799,0.0,0.0,-163.96832148754672,172.125,8.156678512453212,0.0,8.156678512453212
radiation,sun,815.0,13.583333,300.2603842337135,270.0,1.0,1000.0,0.0,0.0,-203.41503009744605,212.5,9.08496990255395,0.0,9.08496990255395,0.0,0.0,-164.98539663803393,173.1875,8.202103361965982,0.0,8.202103361965982
radiation,sun,820.0,13.666667,300.261824500522,270.0,1.0,1000.0,0.0,0.0,-203.42631910686845,212.5,9.073680893131552,0.0,9.073680893131552,0.0,0.0,-166.00252823356828,174.25,8.247471766431639,0.0,8.247471766431639
radiation,sun,825.0,13.75,300.263262977625,270.0,1.0,1000.0,0.0,0.0,-203.43759425088683,212.5,9.062405749113168,0.0,9.062405749113168,0.0,0.0,-167.0197162048227,175.3125,8.292783795177206,0.0,8.292783795177206
radiation,sun,830.0,13.833333,300.26469966722084,270.0,1.0,1000.0,0.0,0.0,-203.44885554612668,212.5,9.05114445387332,0.0,9.05114445387332,0.0,0.0,-168.03696048255335,176.375,8.338039517446573,0.0,8.338039517446573
radiation,sun,835.0,13.916667,300.2661345715051,270.0,1.0,1000.0,0.0,0.0,-203.46010300919494,212.5,9.039896990805062,0.0,9.039896990805062,0.0,0.0,-169.0542609975993,177.4375,8.383239002400598,0.0,8.383239002400598
radiation,sun,840.0,14.0,300.26756769267075,270.0,1.0,1000.0,0.0,0.0,-203.47133665667997,212.5,9.028663343320034,0.0,9.028663343320034,0.0,0.0,-170.07161768088272,178.5,8.428382319117198,0.0,8.428382319117198
radiation,sun,845.0,14.083333,300.268999032908,270.0,1.0,1000.0,0.0,0.0,-203.4825565051505,212.5,9.017443494849488,0.0,9.017443494849488,0.0,0.0,-171.08903046340848,179.5625,8.473469536591445,0.0,8.473469536591445
radiation,sun,850.0,14.166667,300.2704285944047,270.0,1.0,1000.0,0.0,0.0,-203.49376257115648,212.5,9.00623742884352,0.0,9.00623742884352,0.0,0.0,-172.10649927626426,180.625,8.518500723735663,0.0,8.518500723735663
radiation,sun,855.0,14.25,300.27185637934576,270.0,1.0,1000.0,0.0,0.0,-203.5049548712296,212.5,8.995045128770414,0.0,8.995045128770414,0.0,0.0,-173.1240240506204,181.6875,8.563475949379514,0.0,8.563475949379514
radiation,sun,860.0,14.333333,300.27328238991373,270.0,1.0,1000.0,0.0,0.0,-203.51613342188216,212.5,8.98386657811784,0.0,8.98386657811784,0.0,0.0,-174.1416047177298,182.75,8.608395282270102,0.0,8.608395282270102
radiation,sun,865.0,14.416667,300.2747066282884,270.0,1.0,1000.0,0.0,0.0,-203.5272982396079,212.5,8.972701760392113,0.0,8.972701760392113,0.0,0.0,-175.15924120892782,183.8125,8.653258791072064,0.0,8.653258791072064
radiation,sun,870.0,14.5,300.276129096647,270.0,1.0,1000.0,0.0,0.0,-203.53844934088158,212.5,8.961550659118416,0.0,8.961550659118416,0.0,0.0,-176.17693345563225,184.875,8.698066544367656,0.0,8.698066544367656
radiation,sun,875.0,14.583333,300.27754979716417,270.0,1.0,1000.0,0.0,0.0,-203.54958674215953,212.5,8.950413257840466,0.0,8.950413257840466,0.0,0.0,-177.19468138934306,185.9375,8.742818610656858,0.0,8.742818610656858
radiation,sun,880.0,14.666667,300.27896873201183,270.0,1.0,1000.0,0.0,0.0,-203.5607104598789,212.5,8.93928954012111,0.0,8.93928954012111,0.0,0.0,-178.21248494164243,187.0,8.787515058357464,0.0,8.787515058357464
radiation,sun,885.0,14.75,300.2803859033594,270.0,1.0,1000.0,0.0,0.0,-203.5718205104583,212.5,8.92817948954169,0.0,8.92817948954169,0.0,0.0,-179.23034404419474,188.0625,8.832155955805172,0.0,8.832155955805172
radiation,sun,890.0,14.833333,300.28180131337365,270.0,1.0,1000.0,0.0,0.0,-203.58291691029754,212.5,8.917083089702459,0.0,8.917083089702459,0.0,0.0,-180.24825862874624,189.125,8.876741371253683,0.0,8.876741371253683
radiation,sun,895.0,14.916667,300.28321496421876,270.0,1.0,1000.0,0.0,0.0,-203.59399967577792,212.5,8.906000324222077,0.0,8.906000324222077,0.0,0.0,-181.26622862712512,190.1875,8.921271372874795,0.0,8.921271372874795
radiation,sun,900.0,15.0,300.28462685805636,270.0,1.0,1000.0,0.0,0.0,-203.60506882326172,212.5,8.894931176738282,0.0,8.894931176738282,0.0,0.0,-182.28425397124144,191.25,8.965746028758486,0.0,8.965746028758486
radiation,sun,905.0,15.083333,300.2860369970454,270.0,1.0,1000.0,0.0,0.0,-203.61612436909311,212.5,8.883875630906886,0.0,8.883875630906886,0.0,0.0,-183.3023345930869,192.3125,9.010165406913021,0.0,9.010165406913021
radiation,sun,910.0,15.166667,300.2874453833423,270.0,1.0,1000.0,0.0,0.0,-203.62716632959717,212.5,8.872833670402827,0.0,8.872833670402827,0.0,0.0,-184.3204704247349,193.375,9.054529575265036,0.0,9.054529575265036
radiation,sun,915.0,15.25,300.28885201910083,270.0,1.0,1000.0,0.0,0.0,-203.63819472108003,212.5,8.861805278919974,0.0,8.861805278919974,0.0,0.0,-185.33866139834032,194.4375,9.098838601659637,0.0,9.098838601659637
radiation,sun,920.0,15.333333,300.2902569064723,270.0,1.0,1000.0,0.0,0.0,-203.64920955983,212.5,8.850790440169988,0.0,8.850790440169988,0.0,0.0,-186.35690744613947,195.5,9.143092553860486,0.0,9.143092553860486
radiation,sun,925.0,15.416667,300.29166004760526,270.0,1.0,1000.0,0.0,0.0,-203.66021086211651,212.5,8.839789137883486,0.0,8.839789137883486,0.0,0.0,-187.37520850045004,196.5625,9.187291499549904,0.0,9.187291499549904
radiation,sun,930.0,15.5,300.29306144464584,270.0,1.0,1000.0,0.0,0.0,-203.67119864419024,212.5,8.828801355809759,0.0,8.828801355809759,0.0,0.0,-188.393564493671,197.625,9.231435506328951,0.0,9.231435506328951
radiation,sun,935.0,15.583333,300.29446109973753,270.0,1.0,1000.0,0.0,0.0,-203.6821729222834,212.5,8.8178270777166,0.0,8.8178270777166,0.0,0.0,-189.41197535828243,198.6875,9.275524641717535,0.0,9.275524641717535
radiation,sun,940.0,15.666667,300.2958590150212,270.0,1.0,1000.0,0.0,0.0,-203.6931337126098,212.5,8.806866287390193,0.0,8.806866287390193,0.0,0.0,-190.43044102684547,199.75,9.319558973154486,0.0,9.319558973154486
radiation,sun,945.0,15.75,300.2972551926353,270.0,1.0,1000.0,0.0,0.0,-203.7040810313646,212.5,8.795918968635391,0.0,8.795918968635391,0.0,0.0,-191.4489614320023,200.8125,9.363538567997663,0.0,9.363538567997663
radiation,sun,950.0,15.833333,300.2986496347155,270.0,1.0,1000.0,0.0,0.0,-203.71501489472473,212.5,8.784985105275268,0.0,8.784985105275268,0.0,0.0,-192.46753650647594,201.875,9.40746349352404,0.0,9.40746349352404
radiation,sun,955.0,15.916667,300.30004234339503,270.0,1.0,1000.0,0.0,0.0,-203.725935318848,212.5,8.774064681151998,0.0,8.774064681151998,0.0,0.0,-193.4861661830702,202.9375,9.451333816929798,0.0,9.451333816929798
radiation,sun,960.0,16.0,300.30143332080456,270.0,1.0,1000.0,0.0,0.0,-203.73684231987437,212.5,8.76315768012563,0.0,8.76315768012563,0.0,0.0,-194.50485039466957,204.0,9.495149605330427,0.0,9.495149605330427
radiation,sun,965.0,16.083333,300.3028225690722,270.0,1.0,1000.0,0.0,0.0,-203.7477359139251,212.5,8.752264086074888,0.0,8.752264086074888,0.0,0.0,-195.5235890742392,205.0625,9.538910925760801,0.0,9.538910925760801
radiation,sun,970.0,16.166667,300.30421009032347,270.0,1.0,1000.0,0.0,0.0,-203.7586161171033,212.5,8.741383882896713,0.0,8.741383882896713,0.0,0.0,-196.5423821548247,206.125,9.582617845175285,0.0,9.582617845175285
radiation,sun,975.0,16.25,300.3055958866813,270.0,1.0,1000.0,0.0,0.0,-203.76948294549342,212.5,8.730517054506578,0.0,8.730517054506578,0.0,0.0,-197.56122956955218,207.1875,9.62627043044782,0.0,9.62627043044782
radiation,sun,980.0,16.333333,300.30697996026623,270.0,1.0,1000.0,0.0,0.0,-203.78033641516137,212.5,8.719663584838628,0.0,8.719663584838628,0.0,0.0,-198.580131251628,208.25,9.669868748372012,0.0,9.669868748372012
radiation,sun,985.0,16.416667,300.308362313196,270.0,1.0,1000.0,0.0,0.0,-203.79117654215517,212.5,8.70882345784483,0.0,8.70882345784483,0.0,0.0,-199.59908713433876,209.3125,9.713412865661237,0.0,9.713412865661237
radiation,sun,990.0,16.5,300.30974294758613,270.0,1.0,1000.0,0.0,0.0,-203.80200334250384,212.5,8.697996657496162,0.0,8.697996657496162,0.0,0.0,-200.61809715105127,210.375,9.75690284894872,0.0,9.75690284894872
radiation,sun,995.0,16.583333,300.3111218655493,270.0,1.0,1000.0,0.0,0.0,-203.81281683221903,212.5,8.687183167780972,0.0,8.687183167780972,0.0,0.0,-201.63716123521237,211.4375,9.800338764787623,0.0,9.800338764787623
radiation,sun,1000.0,16.666667,300.3124990691958,270.0,1.0,1000.0,0.0,0.0,-203.82361702729324,212.5,8.676382972706762,0.0,8.676382972706762,0.0,0.0,-202.65627932034883,212.5,9.843720679651158,0.0,9.843720679651158
radiation,sun,1005.0,16.75,300.3138745606333,270.0,1.0,1000.0,0.0,0.0,-203.83440394370098,212.5,8.665596056299023,0.0,8.665596056299023,0.0,0.0,-203.67545134006735,213.5625,9.887048659932654,0.0,9.887048659932654
radiation,sun,1010.0,16.833333,300.31524834196705,270.0,1.0,1000.0,0.0,0.0,-203.84517759739805,212.5,8.654822402601951,0.0,8.654822402601951,0.0,0.0,-204.69467722805433,214.625,9.930322771945665,0.0,9.930322771945665
radiation,sun,1015.0,16.916667,300.3166204152997,270.0,1.0,1000.0,0.0,0.0,-203.85593800432312,212.5,8.644061995676878,0.0,8.644061995676878,0.0,0.0,-205.71395691807595,215.6875,9.973543081924047,0.0,9.973543081924047
radiation,sun,1020.0,17.0,300.3179907827314,270.0,1.0,1000.0,0.0,0.0,-203.86668518039562,212.5,8.63331481960438,0.0,8.63331481960438,0.0,0.0,-206.73329034397793,216.75,10.016709656022071,0.0,10.016709656022071
radiation,sun,1025.0,17.083333,300.3193594463597,270.0,1.0,1000.0,0.0,0.0,-203.8774191415166,212.5,8.622580858483389,0.0,8.622580858483389,0.0,0.0,-207.7526774396855,217.8125,10.059822560314487,0.0,10.059822560314487
radiation,sun,1030.0,17.166667,300.32072640827977,270.0,1.0,1000.0,0.0,0.0,-203.88813990357013,212.5,8.611860096429865,0.0,8.611860096429865,0.0,0.0,-208.77211813920334,218.875,10.102881860796638,0.0,10.102881860796638
radiation,sun,1035.0,17.25,300.32209167058414,270.0,1.0,1000.0,0.0,0.0,-203.8988474824207,212.5,8.601152517579294,0.0,8.601152517579294,0.0,0.0,-209.79161237661546,219.9375,10.145887623384533,0.0,10.145887623384533
radiation,sun,1040.0,17.333333,300.32345523536287,270.0,1.0,1000.0,0.0,0.0,-203.90954189391587,212.5,8.590458106084128,0.0,8.590458106084128,0.0,0.0,-210.81116008608504,221.0,10.188839913914954,0.0,10.188839913914954
radiation,sun,1045.0,17.416667,300.3248171047035,270.0,1.0,1000.0,0.0,0.0,-203.92022315388417,212.5,8.579776846115834,0.0,8.579776846115834,0.0,0.0,-211.83076120185444,222.0625,10.231738798145532,0.0,10.231738798145532
radiation,sun,1050.0,17.5,300.3261772806911,270.0,1.0,1000.0,0.0,0.0,-203.9308912781365,212.5,8.5691087218635,0.0,8.5691087218635,0.0,0.0,-212.8504156582451,223.125,10.27458434175485,0.0,10.27458434175485
