suite,scenario,time_s,time_min,temperature_K,ambient_K,wind_m_s,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
convection,wind_14,1035.0,17.25,282.54900405384655,270.0,14.0,0.0,-333.5718550952509,0.0,0.0,0.0,0.0,-333.5718550952509,0.0,-549.7063723038376,0.0,0.0,0.0,0.0,-549.7063723038376
convection,wind_14,1040.0,17.333333,282.496278604411,270.0,14.0,0.0,-332.17033144417144,0.0,0.0,0.0,0.0,-332.17033144417144,0.0,-551.3672239610585,0.0,0.0,0.0,0.0,-551.3672239610585
convection,wind_14,1045.0,17.416667,282.4437746843499,270.0,14.0,0.0,-330.7746963850539,0.0,0.0,0.0,0.0,-330.7746963850539,0.0,-553.0210974429837,0.0,0.0,0.0,0.0,-553.0210974429837
convection,wind_14,1050.0,17.5,282.39149136289325,270.0,14.0,0.0,-329.3849251765995,0.0,0.0,0.0,0.0,-329.3849251765995,0.0,-554.6680220688667,0.0,0.0,0.0,0.0,-554.6680220688667
convection,wind_14,1055.0,17.583333,282.3394277131819,270.0,14.0,0.0,-328.0009931814603,0.0,0.0,0.0,0.0,-328.0009931814603,0.0,-556.308027034774,0.0,0.0,0.0,0.0,-556.308027034774
convection,wind_14,1060.0,17.666667,282.28758281225083,270.0,14.0,0.0,-326.6228758658073,0.0,0.0,0.0,0.0,-326.6228758658073,0.0,-557.941141414103,0.0,0.0,0.0,0.0,-557.941141414103
convection,wind_14,1065.0,17.75,282.2359557410129,270.0,14.0,0.0,-325.25054879888836,0.0,0.0,0.0,0.0,-325.25054879888836,0.0,-559.5673941580975,0.0,0.0,0.0,0.0,-559.5673941580975
convection,wind_14,1070.0,17.833333,282.18454558424264,270.0,14.0,0.0,-323.88398765260047,0.0,0.0,0.0,0.0,-323.88398765260047,0.0,-561.1868140963604,0.0,0.0,0.0,0.0,-561.1868140963604
convection,wind_14,1075.0,17.916667,282.1333514305599,270.0,14.0,0.0,-322.5231682010569,0.0,0.0,0.0,0.0,-322.5231682010569,0.0,-562.7994299373657,0.0,0.0,0.0,0.0,-562.7994299373657
convection,wind_14,1080.0,18.0,282.08237237241383,270.0,14.0,0.0,-321.16806632015636,0.0,0.0,0.0,0.0,-321.16806632015636,0.0,-564.4052702689664,0.0,0.0,0.0,0.0,-564.4052702689664
convection,wind_14,1085.0,18.083333,282.0316075060667,270.0,14.0,0.0,-319.8186579871575,0.0,0.0,0.0,0.0,-319.8186579871575,0.0,-566.0043635589022,0.0,0.0,0.0,0.0,-566.0043635589022
convection,wind_14,1090.0,18.166667,281.98105593157777,270.0,14.0,0.0,-318.47491928025323,0.0,0.0,0.0,0.0,-318.47491928025323,0.0,-567.5967381553036,0.0,0.0,0.0,0.0,-567.5967381553036
convection,wind_14,1095.0,18.25,281.9307167527876,270.0,14.0,0.0,-317.136826378143,0.0,0.0,0.0,0.0,-317.136826378143,0.0,-569.1824222871943,0.0,0.0,0.0,0.0,-569.1824222871943
convection,wind_14,1100.0,18.333333,281.8805890773019,270.0,14.0,0.0,-315.80435555961327,0.0,0.0,0.0,0.0,-315.80435555961327,0.0,-570.7614440649924,0.0,0.0,0.0,0.0,-570.7614440649924
convection,wind_14,1105.0,18.416667,281.830672016476,270.0,14.0,0.0,-314.47748320311763,0.0,0.0,0.0,0.0,-314.47748320311763,0.0,-572.333831481008,0.0,0.0,0.0,0.0,-572.333831481008
convection,wind_14,1110.0,18.5,281.7809646853988,270.0,14.0,0.0,-313.1561857863571,0.0,0.0,0.0,0.0,-313.1561857863571,0.0,-573.8996124099398,0.0,0.0,0.0,0.0,-573.8996124099398
convection,wind_14,1115.0,18.583333,281.73146620287724,270.0,14.0,0.0,-311.84043988586484,0.0,0.0,0.0,0.0,-311.84043988586484,0.0,-575.458814609369,0.0,0.0,0.0,0.0,-575.458814609369
convection,wind_14,1120.0,18.666667,281.68217569142064,270.0,14.0,0.0,-310.5302221765847,0.0,0.0,0.0,0.0,-310.5302221765847,0.0,-577.0114657202519,0.0,0.0,0.0,0.0,-577.0114657202519
convection,wind_14,1125.0,18.75,281.63309227722516,270.0,14.0,0.0,-309.2255094314665,0.0,0.0,0.0,0.0,-309.2255094314665,0.0,-578.5575932674093,0.0,0.0,0.0,0.0,-578.5575932674093
convection,wind_14,1130.0,18.833333,281.58421509015835,270.0,14.0,0.0,-307.92627852104806,0.0,0.0,0.0,0.0,-307.92627852104806,0.0,-580.0972246600145,0.0,0.0,0.0,0.0,-580.0972246600145
convection,wind_14,1135.0,18.916667,281.5355432637436,270.0,14.0,0.0,-306.6325064130485,0.0,0.0,0.0,0.0,-306.6325064130485,0.0,-581.6303871920798,0.0,0.0,0.0,0.0,-581.6303871920798
convection,wind_14,1140.0,19.0,281.48707593514484,270.0,14.0,0.0,-305.3441701719562,0.0,0.0,0.0,0.0,-305.3441701719562,0.0,-583.1571080429395,0.0,0.0,0.0,0.0,-583.1571080429395
convection,wind_14,1145.0,19.083333,281.43881224515144,270.0,14.0,0.0,-304.06124695862565,0.0,0.0,0.0,0.0,-304.06124695862565,0.0,-584.6774142777327,0.0,0.0,0.0,0.0,-584.6774142777327
convection,wind_14,1150.0,19.166667,281.39075133816254,270.0,14.0,0.0,-302.78371402987386,0.0,0.0,0.0,0.0,-302.78371402987386,0.0,-586.1913328478821,0.0,0.0,0.0,0.0,-586.1913328478821
convection,wind_14,1155.0,19.25,281.3428923621724,270.0,14.0,0.0,-301.51154873807013,0.0,0.0,0.0,0.0,-301.51154873807013,0.0,-587.6988905915724,0.0,0.0,0.0,0.0,-587.6988905915724
convection,wind_14,1160.0,19.333333,281.2952344687548,270.0,14.0,0.0,-300.2447285307442,0.0,0.0,0.0,0.0,-300.2447285307442,0.0,-589.200114234226,0.0,0.0,0.0,0.0,-589.200114234226
convection,wind_14,1165.0,19.416667,281.24777681304846,270.0,14.0,0.0,-298.9832309501776,0.0,0.0,0.0,0.0,-298.9832309501776,0.0,-590.6950303889769,0.0,0.0,0.0,0.0,-590.6950303889769
convection,wind_14,1170.0,19.5,281.20051855374163,270.0,14.0,0.0,-297.72703363301196,0.0,0.0,0.0,0.0,-297.72703363301196,0.0,-592.183665557142,0.0,0.0,0.0,0.0,-592.183665557142
convection,wind_14,1175.0,19.583333,281.15345885305754,270.0,14.0,0.0,-296.4761143098476,0.0,0.0,0.0,0.0,-296.4761143098476,0.0,-593.6660461286913,0.0,0.0,0.0,0.0,-593.6660461286913
convection,wind_14,1180.0,19.666667,281.10659687673933,270.0,14.0,0.0,-295.2304508048537,0.0,0.0,0.0,0.0,-295.2304508048537,0.0,-595.1421983827156,0.0,0.0,0.0,0.0,-595.1421983827156
convection,wind_14,1185.0,19.75,281.0599317940353,270.0,14.0,0.0,-293.9900210353711,0.0,0.0,0.0,0.0,-293.9900210353711,0.0,-596.6121484878925,0.0,0.0,0.0,0.0,-596.6121484878925
convection,wind_14,1190.0,19.833333,281.0134627776843,270.0,14.0,0.0,-292.7548030115225,0.0,0.0,0.0,0.0,-292.7548030115225,0.0,-598.0759225029501,0.0,0.0,0.0,0.0,-598.0759225029501
convection,wind_14,1195.0,19.916667,280.96718900390084,270.0,14.0,0.0,-291.5247748358229,0.0,0.0,0.0,0.0,-291.5247748358229,0.0,-599.5335463771291,0.0,0.0,0.0,0.0,-599.5335463771291
convection,wind_14,1200.0,20.0,280.9211096523607,270.0,14.0,0.0,-290.29991470278975,0.0,0.0,0.0,0.0,-290.29991470278975,0.0,-600.9850459506431,0.0,0.0,0.0,0.0,-600.9850459506431
convection,wind_14,1205.0,20.083333,280.87522390618636,270.0,14.0,0.0,-289.0802008985596,0.0,0.0,0.0,0.0,-289.0802008985596,0.0,-602.430446955136,0.0,0.0,0.0,0.0,-602.430446955136
convection,wind_14,1210.0,20.166667,280.8295309519323,270.0,14.0,0.0,-287.86561180050086,0.0,0.0,0.0,0.0,-287.86561180050086,0.0,-603.8697750141384,0.0,0.0,0.0,0.0,-603.8697750141384
convection,wind_14,1215.0,20.25,280.7840299795709,270.0,14.0,0.0,-286.65612587682915,0.0,0.0,0.0,0.0,-286.65612587682915,0.0,-605.3030556435225,0.0,0.0,0.0,0.0,-605.3030556435225
convection,wind_14,1220.0,20.333333,280.73872018247783,270.0,14.0,0.0,-285.4517216862278,0.0,0.0,0.0,0.0,-285.4517216862278,0.0,-606.7303142519536,0.0,0.0,0.0,0.0,-606.7303142519536
convection,wind_14,1225.0,20.416667,280.6936007574179,270.0,14.0,0.0,-284.25237787746875,0.0,0.0,0.0,0.0,-284.25237787746875,0.0,-608.151576141341,0.0,0.0,0.0,0.0,-608.151576141341
convection,wind_14,1230.0,20.5,280.6486709045308,270.0,14.0,0.0,-283.05807318903203,0.0,0.0,0.0,0.0,-283.05807318903203,0.0,-609.5668665072862,0.0,0.0,0.0,0.0,-609.5668665072862
convection,wind_14,1235.0,20.583333,280.6039298273167,270.0,14.0,0.0,-281.8687864487279,0.0,0.0,0.0,0.0,-281.8687864487279,0.0,-610.9762104395298,0.0,0.0,0.0,0.0,-610.9762104395298
convection,wind_14,1240.0,20.666667,280.5593767326225,270.0,14.0,0.0,-280.6844965733237,0.0,0.0,0.0,0.0,-280.6844965733237,0.0,-612.3796329223965,0.0,0.0,0.0,0.0,-612.3796329223965
convection,wind_14,1245.0,20.75,280.5150108306276,270.0,14.0,0.0,-279.505182568171,0.0,0.0,0.0,0.0,-279.505182568171,0.0,-613.7771588352373,0.0,0.0,0.0,0.0,-613.7771588352373
convection,wind_14,1250.0,20.833333,280.4708313348297,270.0,14.0,0.0,-278.3308235268289,0.0,0.0,0.0,0.0,-278.3308235268289,0.0,-615.1688129528715,0.0,0.0,0.0,0.0,-615.1688129528715
convection,wind_14,1255.0,20.916667,280.4268374620312,270.0,14.0,0.0,-277.1613986306975,0.0,0.0,0.0,0.0,-277.1613986306975,0.0,-616.554619946025,0.0,0.0,0.0,0.0,-616.554619946025
convection,wind_14,1260.0,21.0,280.38302843232503,270.0,14.0,0.0,-275.9968871486473,0.0,0.0,0.0,0.0,-275.9968871486473,0.0,-617.9346043817682,0.0,0.0,0.0,0.0,-617.9346043817682
convection,wind_14,1265.0,21.083333,280.3394034690811,270.0,14.0,0.0,-274.83726843665244,0.0,0.0,0.0,0.0,-274.83726843665244,0.0,-619.3087907239515,0.0,0.0,0.0,0.0,-619.3087907239515
convection,wind_14,1270.0,21.166667,280.2959617989323,270.0,14.0,0.0,-273.68252193742455,0.0,0.0,0.0,0.0,-273.68252193742455,0.0,-620.6772033336385,0.0,0.0,0.0,0.0,-620.6772033336385
convection,wind_14,1275.0,21.25,280.25270265176084,270.0,14.0,0.0,-272.53262718004777,0.0,0.0,0.0,0.0,-272.53262718004777,0.0,-622.0398664695388,0.0,0.0,0.0,0.0,-622.0398664695388
convection,wind_14,1280.0,21.333333,280.20962526068473,270.0,14.0,0.0,-271.3875637796156,0.0,0.0,0.0,0.0,-271.3875637796156,0.0,-623.3968042884369,0.0,0.0,0.0,0.0,-623.3968042884369
convection,wind_14,1285.0,21.416667,280.16672886204395,270.0,14.0,0.0,-270.2473114368717,0.0,0.0,0.0,0.0,-270.2473114368717,0.0,-624.7480408456213,0.0,0.0,0.0,0.0,-624.7480408456213
convection,wind_14,1290.0,21.5,280.12401269538714,270.0,14.0,0.0,-269.1118499378453,0.0,0.0,0.0,0.0,-269.1118499378453,0.0,-626.0936000953105,0.0,0.0,0.0,0.0,-626.0936000953105
convection,wind_14,1295.0,21.583333,280.081476003458,270.0,14.0,0.0,-267.9811591534982,0.0,0.0,0.0,0.0,-267.9811591534982,0.0,-627.433505891078,0.0,0.0,0.0,0.0,-627.433505891078
convection,wind_14,1300.0,21.666667,280.03911803218193,270.0,14.0,0.0,-266.85521903936603,0.0,0.0,0.0,0.0,-266.85521903936603,0.0,-628.7677819862747,0.0,0.0,0.0,0.0,-628.7677819862747
convection,wind_14,1305.0,21.75,279.99693803065253,270.0,14.0,0.0,-265.7340096352007,0.0,0.0,0.0,0.0,-265.7340096352007,0.0,-630.0964520344507,0.0,0.0,0.0,0.0,-630.0964520344507
convection,wind_14,1310.0,21.833333,279.95493525111846,270.0,14.0,0.0,-264.6175110646195,0.0,0.0,0.0,0.0,-264.6175110646195,0.0,-631.4195395897739,0.0,0.0,0.0,0.0,-631.4195395897739
convection,wind_14,1315.0,21.916667,279.9131089489701,270.0,14.0,0.0,-263.5057035347516,0.0,0.0,0.0,0.0,-263.5057035347516,0.0,-632.7370681074476,0.0,0.0,0.0,0.0,-632.7370681074476
convection,wind_14,1320.0,22.0,279.8714583827263,270.0,14.0,0.0,-262.39856733588744,0.0,0.0,0.0,0.0,-262.39856733588744,0.0,-634.0490609441271,0.0,0.0,0.0,0.0,-634.0490609441271
convection,wind_14,1325.0,22.083333,279.8299828140214,270.0,14.0,0.0,-261.2960828411282,0.0,0.0,0.0,0.0,-261.2960828411282,0.0,-635.3555413583327,0.0,0.0,0.0,0.0,-635.3555413583327
convection,wind_14,1330.0,22.166667,279.78868150759183,270.0,14.0,0.0,-260.1982305060397,0.0,0.0,0.0,0.0,-260.1982305060397,0.0,-636.6565325108629,0.0,0.0,0.0,0.0,-636.6565325108629
convection,wind_14,1335.0,22.25,279.7475537312635,270.0,14.0,0.0,-259.10499086830333,0.0,0.0,0.0,0.0,-259.10499086830333,0.0,-637.9520574652043,0.0,0.0,0.0,0.0,-637.9520574652043
convection,wind_14,1340.0,22.333333,279.7065987559385,270.0,14.0,0.0,-258.0163445473745,0.0,0.0,0.0,0.0,-258.0163445473745,0.0,-639.2421391879412,0.0,0.0,0.0,0.0,-639.2421391879412
convection,wind_14,1345.0,22.416667,279.6658158555823,270.0,14.0,0.0,-256.9322722441366,0.0,0.0,0.0,0.0,-256.9322722441366,0.0,-640.5268005491619,0.0,0.0,0.0,0.0,-640.5268005491619
convection,wind_14,1350.0,22.5,279.62520430721077,270.0,14.0,0.0,-255.85275474056078,0.0,0.0,0.0,0.0,-255.85275474056078,0.0,-641.8060643228646,0.0,0.0,0.0,0.0,-641.8060643228646
convection,wind_14,1355.0,22.583333,279.5847633908775,270.0,14.0,0.0,-254.7777728993603,0.0,0.0,0.0,0.0,-254.7777728993603,0.0,-643.0799531873615,0.0,0.0,0.0,0.0,-643.0799531873615
convection,wind_14,1360.0,22.666667,279.54449238966106,270.0,14.0,0.0,-253.70730766365892,0.0,0.0,0.0,0.0,-253.70730766365892,0.0,-644.3484897256798,0.0,0.0,0.0,0.0,-644.3484897256798
convection,wind_14,1365.0,22.75,279.5043905896521,270.0,14.0,0.0,-252.64134005664692,0.0,0.0,0.0,0.0,-252.64134005664692,0.0,-645.6116964259629,0.0,0.0,0.0,0.0,-645.6116964259629
convection,wind_14,1370.0,22.833333,279.46445727994075,270.0,14.0,0.0,-251.5798511812482,0.0,0.0,0.0,0.0,-251.5798511812482,0.0,-646.8695956818692,0.0,0.0,0.0,0.0,-646.8695956818692
convection,wind_14,1375.0,22.916667,279.42469175260425,270.0,14.0,0.0,-250.52282221978177,0.0,0.0,0.0,0.0,-250.52282221978177,0.0,-648.1222097929681,0.0,0.0,0.0,0.0,-648.1222097929681
convection,wind_14,1380.0,23.0,279.38509330269414,270.0,14.0,0.0,-249.47023443363247,0.0,0.0,0.0,0.0,-249.47023443363247,0.0,-649.3695609651363,0.0,0.0,0.0,0.0,-649.3695609651363
convection,wind_14,1385.0,23.083333,279.34566122822383,270.0,14.0,0.0,-248.42206916291664,0.0,0.0,0.0,0.0,-248.42206916291664,0.0,-650.6116713109509,0.0,0.0,0.0,0.0,-650.6116713109509
convection,wind_14,1390.0,23.166667,279.3063948301562,270.0,14.0,0.0,-247.37830782614984,0.0,0.0,0.0,0.0,-247.37830782614984,0.0,-651.8485628500816,0.0,0.0,0.0,0.0,-651.8485628500816
convection,wind_14,1395.0,23.25,279.26729341239115,270.0,14.0,0.0,-246.33893191992019,0.0,0.0,0.0,0.0,-246.33893191992019,0.0,-653.0802575096811,0.0,0.0,0.0,0.0,-653.0802575096811
convection,wind_14,1400.0,23.333333,279.2283562817533,270.0,14.0,0.0,-245.3039230185589,0.0,0.0,0.0,0.0,-245.3039230185589,0.0,-654.3067771247739,0.0,0.0,0.0,0.0,-654.3067771247739
convection,wind_14,1405.0,23.416667,279.18958274797967,270.0,14.0,0.0,-244.2732627738123,0.0,0.0,0.0,0.0,-244.2732627738123,0.0,-655.5281434386429,0.0,0.0,0.0,0.0,-655.5281434386429
convection,wind_14,1410.0,23.5,279.1509721237075,270.0,14.0,0.0,-243.24693291451976,0.0,0.0,0.0,0.0,-243.24693291451976,0.0,-656.7443781032156,0.0,0.0,0.0,0.0,-656.7443781032156
convection,wind_14,1415.0,23.583333,279.11252372446205,270.0,14.0,0.0,-242.2249152462873,0.0,0.0,0.0,0.0,-242.2249152462873,0.0,-657.955502679447,0.0,0.0,0.0,0.0,-657.955502679447
convection,wind_14,1420.0,23.666667,279.0742368686444,270.0,14.0,0.0,-241.207191651167,0.0,0.0,0.0,0.0,-241.207191651167,0.0,-659.161538637703,0.0,0.0,0.0,0.0,-659.161538637703
convection,wind_14,1425.0,23.75,279.03611087751943,270.0,14.0,0.0,-240.1937440873335,0.0,0.0,0.0,0.0,-240.1937440873335,0.0,-660.3625073581396,0.0,0.0,0.0,0.0,-660.3625073581396
convection,wind_14,1430.0,23.833333,278.99814507520375,270.0,14.0,0.0,-239.18455458876667,0.0,0.0,0.0,0.0,-239.18455458876667,0.0,-661.5584301310835,0.0,0.0,0.0,0.0,-661.5584301310835
convection,wind_14,1435.0,23.916667,278.96033878865376,270.0,14.0,0.0,-238.17960526492942,0.0,0.0,0.0,0.0,-238.17960526492942,0.0,-662.7493281574082,0.0,0.0,0.0,0.0,-662.7493281574082
convection,wind_14,1440.0,24.0,278.9226913476537,270.0,14.0,0.0,-237.17887830045484,0.0,0.0,0.0,0.0,-237.17887830045484,0.0,-663.9352225489104,0.0,0.0,0.0,0.0,-663.9352225489104
convection,wind_14,1445.0,24.083333,278.8852020848037,270.0,14.0,0.0,-236.18235595482875,0.0,0.0,0.0,0.0,-236.18235595482875,0.0,-665.1161343286846,0.0,0.0,0.0,0.0,-665.1161343286846
convection,wind_14,1450.0,24.166667,278.84787033550816,270.0,14.0,0.0,-235.19002056207216,0.0,0.0,0.0,0.0,-235.19002056207216,0.0,-666.2920844314949,0.0,0.0,0.0,0.0,-666.2920844314949
convection,wind_14,1455.0,24.25,278.81069543796366,270.0,14.0,0.0,-234.20185453043428,0.0,0.0,0.0,0.0,-234.20185453043428,0.0,-667.4630937041471,0.0,0.0,0.0,0.0,-667.4630937041471
convection,wind_14,1460.0,24.333333,278.77367673314745,270.0,14.0,0.0,-233.2178403420752,0.0,0.0,0.0,0.0,-233.2178403420752,0.0,-668.6291829058575,0.0,0.0,0.0,0.0,-668.6291829058575
convection,wind_14,1465.0,24.416667,278.73681356480574,270.0,14.0,0.0,-232.23796055275727,0.0,0.0,0.0,0.0,-232.23796055275727,0.0,-669.7903727086214,0.0,0.0,0.0,0.0,-669.7903727086214
convection,wind_14,1470.0,24.5,278.700105279442,270.0,14.0,0.0,-231.2621977915368,0.0,0.0,0.0,0.0,-231.2621977915368,0.0,-670.9466836975789,0.0,0.0,0.0,0.0,-670.9466836975789
convection,wind_14,1475.0,24.583333,278.66355122630546,270.0,14.0,0.0,-230.29053476045544,0.0,0.0,0.0,0.0,-230.29053476045544,0.0,-672.0981363713812,0.0,0.0,0.0,0.0,-672.0981363713812
convection,wind_14,1480.0,24.666667,278.6271507573794,270.0,14.0,0.0,-229.3229542342319,0.0,0.0,0.0,0.0,-229.3229542342319,0.0,-673.2447511425523,0.0,0.0,0.0,0.0,-673.2447511425523
convection,wind_14,1485.0,24.75,278.5909032273699,270.0,14.0,0.0,-228.3594390599594,0.0,0.0,0.0,0.0,-228.3594390599594,0.0,-674.3865483378521,0.0,0.0,0.0,0.0,-674.3865483378521
convection,wind_14,1490.0,24.833333,278.5548079936942,270.0,14.0,0.0,-227.39997215679878,0.0,0.0,0.0,0.0,-227.39997215679878,0.0,-675.5235481986361,0.0,0.0,0.0,0.0,-675.5235481986361
convection,wind_14,1495.0,24.916667,278.5188644164695,270.0,14.0,0.0,-226.44453651567903,0.0,0.0,0.0,0.0,-226.44453651567903,0.0,-676.6557708812145,0.0,0.0,0.0,0.0,-676.6557708812145
convection,wind_14,1500.0,25.0,278.48307185850143,270.0,14.0,0.0,-225.49311519899194,0.0,0.0,0.0,0.0,-225.49311519899194,0.0,-677.7832364572095,0.0,0.0,0.0,0.0,-677.7832364572095
convection,wind_14,1505.0,25.083333,278.4474296852728,270.0,14.0,0.0,-224.54569134029558,0.0,0.0,0.0,0.0,-224.54569134029558,0.0,-678.9059649139109,0.0,0.0,0.0,0.0,-678.9059649139109
convection,wind_14,1510.0,25.166667,278.4119372649325,270.0,14.0,0.0,-223.6022481440119,0.0,0.0,0.0,0.0,-223.6022481440119,0.0,-680.023976154631,0.0,0.0,0.0,0.0,-680.023976154631
convection,wind_14,1515.0,25.25,278.37659396828406,270.0,14.0,0.0,-222.6627688851304,0.0,0.0,0.0,0.0,-222.6627688851304,0.0,-681.1372899990566,0.0,0.0,0.0,0.0,-681.1372899990566
convection,wind_14,1520.0,25.333333,278.34139916877473,270.0,14.0,0.0,-221.72723690891456,0.0,0.0,0.0,0.0,-221.72723690891456,0.0,-682.2459261836011,0.0,0.0,0.0,0.0,-682.2459261836011
convection,wind_14,1525.0,25.416667,278.30635224248414,270.0,14.0,0.0,-220.79563563060108,0.0,0.0,0.0,0.0,-220.79563563060108,0.0,-683.3499043617542,0.0,0.0,0.0,0.0,-683.3499043617542
convection,wind_14,1530.0,25.5,278.2714525681135,270.0,14.0,0.0,-219.86794853510793,0.0,0.0,0.0,0.0,-219.86794853510793,0.0,-684.4492441044297,0.0,0.0,0.0,0.0,-684.4492441044297
convection,wind_14,1535.0,25.583333,278.23669952697435,270.0,14.0,0.0,-218.94415917674536,0.0,0.0,0.0,0.0,-218.94415917674536,0.0,-685.5439649003134,0.0,0.0,0.0,0.0,-685.5439649003134
convection,wind_14,1540.0,25.666667,278.2020925029777,270.0,14.0,0.0,-218.0242511789196,0.0,0.0,0.0,0.0,-218.0242511789196,0.0,-686.6340861562079,0.0,0.0,0.0,0.0,-686.6340861562079
convection,wind_14,1545.0,25.75,278.1676308826231,270.0,14.0,0.0,-217.10820823384248,0.0,0.0,0.0,0.0,-217.10820823384248,0.0,-687.7196271973771,0.0,0.0,0.0,0.0,-687.7196271973771
convection,wind_14,1550.0,25.833333,278.1333140549878,270.0,14.0,0.0,-216.1960141022469,0.0,0.0,0.0,0.0,-216.1960141022469,0.0,-688.8006072678884,0.0,0.0,0.0,0.0,-688.8006072678884
convection,wind_14,1555.0,25.916667,278.0991414117159,270.0,14.0,0.0,-215.28765261309516,0.0,0.0,0.0,0.0,-215.28765261309516,0.0,-689.8770455309539,0.0,0.0,0.0,0.0,-689.8770455309539
convection,wind_14,1560.0,26.0,278.0651123470074,270.0,14.0,0.0,-214.38310766329283,0.0,0.0,0.0,0.0,-214.38310766329283,0.0,-690.9489610692704,0.0,0.0,0.0,0.0,-690.9489610692704
convection,wind_14,1565.0,26.083333,278.03122625760784,270.0,14.0,0.0,-213.4823632174031,0.0,0.0,0.0,0.0,-213.4823632174031,0.0,-692.0163728853573,0.0,0.0,0.0,0.0,-692.0163728853573
convection,wind_14,1570.0,26.166667,277.9974825427972,270.0,14.0,0.0,-212.58540330736525,0.0,0.0,0.0,0.0,-212.58540330736525,0.0,-693.0792999018942,0.0,0.0,0.0,0.0,-693.0792999018942
convection,wind_14,1575.0,26.25,277.96388060437937,270.0,14.0,0.0,-211.6922120322073,0.0,0.0,0.0,0.0,-211.6922120322073,0.0,-694.1377609620552,0.0,0.0,0.0,0.0,-694.1377609620552
convection,wind_14,1580.0,26.333333,277.9304198466718,270.0,14.0,0.0,-210.80277355776622,0.0,0.0,0.0,0.0,-210.80277355776622,0.0,-695.191774829844,0.0,0.0,0.0,0.0,-695.191774829844
convection,wind_14,1585.0,26.416667,277.8970996764946,270.0,14.0,0.0,-209.91707211640798,0.0,0.0,0.0,0.0,-209.91707211640798,0.0,-696.241360190426,0.0,0.0,0.0,0.0,-696.241360190426
convection,wind_14,1590.0,26.5,277.86391950316016,270.0,14.0,0.0,-209.0350920067477,0.0,0.0,0.0,0.0,-209.0350920067477,0.0,-697.2865356504597,0.0,0.0,0.0,0.0,-697.2865356504597
convection,wind_14,1595.0,26.583333,277.8308787384628,270.0,14.0,0.0,-208.1568175933699,0.0,0.0,0.0,0.0,-208.1568175933699,0.0,-698.3273197384266,0.0,0.0,0.0,0.0,-698.3273197384266
convection,wind_14,1600.0,26.666667,277.7979767966681,270.0,14.0,0.0,-207.282233306553,0.0,0.0,0.0,0.0,-207.282233306553,0.0,-699.3637309049594,0.0,0.0,0.0,0.0,-699.3637309049594
convection,wind_14,1605.0,26.75,277.7652130945027,270.0,14.0,0.0,-206.41132364199248,0.0,0.0,0.0,0.0,-206.41132364199248,0.0,-700.3957875231692,0.0,0.0,0.0,0.0,-700.3957875231692
convection,wind_14,1610.0,26.833333,277.7325870511439,270.0,14.0,0.0,-205.54407316052718,0.0,0.0,0.0,0.0,-205.54407316052718,0.0,-701.4235078889719,0.0,0.0,0.0,0.0,-701.4235078889719
convection,wind_14,1615.0,26.916667,277.70009808820936,270.0,14.0,0.0,-204.68046648786225,0.0,0.0,0.0,0.0,-204.68046648786225,0.0,-702.4469102214113,0.0,0.0,0.0,0.0,-702.4469102214113
convection,wind_14,1620.0,27.0,277.6677456297468,270.0,14.0,0.0,-203.82048831430004,0.0,0.0,0.0,0.0,-203.82048831430004,0.0,-703.4660126629828,0.0,0.0,0.0,0.0,-703.4660126629828
convection,wind_14,1625.0,27.083333,277.63552910222387,270.0,14.0,0.0,-202.96412339446755,0.0,0.0,0.0,0.0,-202.96412339446755,0.0,-704.480833279955,0.0,0.0,0.0,0.0,-704.480833279955
convection,wind_14,1630.0,27.166667,277.603447934518,270.0,14.0,0.0,-202.1113565470472,0.0,0.0,0.0,0.0,-202.1113565470472,0.0,-705.4913900626904,0.0,0.0,0.0,0.0,-705.4913900626904
convection,wind_14,1635.0,27.25,277.5715015579062,270.0,14.0,0.0,-201.26217265450452,0.0,0.0,0.0,0.0,-201.26217265450452,0.0,-706.4977009259629,0.0,0.0,0.0,0.0,-706.4977009259629
convection,wind_14,1640.0,27.333333,277.53968940605495,270.0,14.0,0.0,-200.4165566628248,0.0,0.0,0.0,0.0,-200.4165566628248,0.0,-707.499783709277,0.0,0.0,0.0,0.0,-707.499783709277
convection,wind_14,1645.0,27.416667,277.5080109150103,270.0,14.0,0.0,-199.57449358124222,0.0,0.0,0.0,0.0,-199.57449358124222,0.0,-708.4976561771832,0.0,0.0,0.0,0.0,-708.4976561771832
